,被试数量,样本序号,实验序号,实验处理,误差,p值
0,6,5,Exp2,"('斜向下', 400)",垂直误差,0.028740474179742365
0,6,5,Exp2,"('斜向下', 800)",垂直误差,0.0030502337367541354
0,6,5,Exp2,"('水平', 400)",垂直误差,0.05667813508572918
0,6,5,Exp2,"('水平', 800)",垂直误差,0.09435845164499475
0,6,5,Exp2,"('竖直', 400)",垂直误差,0.16307386084058653
0,6,5,Exp2,"('竖直', 800)",垂直误差,0.5914910714986925
0,6,5,Exp3,gravity,xIfNoGravityPredictError,0.11249059407359603
0,6,5,Exp3,horizontalMove,xIfNoGravityPredictError,0.908051086568123
0,6,5,Exp3,noGravity,xIfNoGravityPredictError,0.02656227721449547
0,6,5,Exp3,gravity,yIfNoGravityPredictError,0.00011196990789532816
0,6,5,Exp3,horizontalMove,yIfNoGravityPredictError,0.4646896374214937
0,6,5,Exp3,noGravity,yIfNoGravityPredictError,0.6625289597229855
0,6,5,Exp3,gravity,xIfGravityPredictError,0.036387350516956754
0,6,5,Exp3,horizontalMove,xIfGravityPredictError,0.908051086568123
0,6,5,Exp3,noGravity,xIfGravityPredictError,0.03821986612543992
0,6,5,Exp3,gravity,yIfGravityPredictError,0.03099087520452442
0,6,5,Exp3,horizontalMove,yIfGravityPredictError,0.4646896374214937
0,6,5,Exp3,noGravity,yIfGravityPredictError,1.1499518881269886e-06
0,6,6,Exp1,horizontal,Nothing,1.0
0,6,6,Exp1,vertical,Nothing,0.2450608330229457
0,6,6,Exp2,"(0, 400)",水平误差,0.9740886129857703
0,6,6,Exp2,"(0, 800)",水平误差,0.7359529797362615
0,6,6,Exp2,"(45, 400)",水平误差,2.5669408034348925e-05
0,6,6,Exp2,"(45, 800)",水平误差,0.30286157043592654
0,6,6,Exp2,"(90, 400)",水平误差,0.03311506786955702
0,6,6,Exp2,"(90, 800)",水平误差,0.799009065317048
0,6,6,Exp2,"(135, 400)",水平误差,0.3339170464868453
0,6,6,Exp2,"(135, 800)",水平误差,0.2282879364527172
0,6,6,Exp2,"(180, 400)",水平误差,0.9052593502402125
0,6,6,Exp2,"(180, 800)",水平误差,0.403743310275524
0,6,6,Exp2,"(225, 400)",水平误差,0.05132243627216058
0,6,6,Exp2,"(225, 800)",水平误差,0.10366751293286963
0,6,6,Exp2,"(270, 400)",水平误差,0.8885730761407138
0,6,6,Exp2,"(270, 800)",水平误差,0.5878791179687242
0,6,6,Exp2,"(315, 400)",水平误差,0.14325708068040804
0,6,6,Exp2,"(315, 800)",水平误差,0.021994140800312156
0,6,6,Exp2,"(0, 400)",垂直误差,0.2100728461502885
0,6,6,Exp2,"(0, 800)",垂直误差,0.10366172349890362
0,6,6,Exp2,"(45, 400)",垂直误差,0.1655424533060531
0,6,6,Exp2,"(45, 800)",垂直误差,0.05744828350794515
0,6,6,Exp2,"(90, 400)",垂直误差,0.3546639220351615
0,6,6,Exp2,"(90, 800)",垂直误差,0.6224691378806091
0,6,6,Exp2,"(135, 400)",垂直误差,0.11580852346860537
0,6,6,Exp2,"(135, 800)",垂直误差,0.08579113060025804
0,6,6,Exp2,"(180, 400)",垂直误差,0.28743666113458743
0,6,6,Exp2,"(180, 800)",垂直误差,0.28991087431611606
0,6,6,Exp2,"(225, 400)",垂直误差,0.20366722661632858
0,6,6,Exp2,"(225, 800)",垂直误差,0.10071951079190089
0,6,6,Exp2,"(270, 400)",垂直误差,0.8644555949342628
0,6,6,Exp2,"(270, 800)",垂直误差,0.7594735590221641
0,6,6,Exp2,"(315, 400)",垂直误差,0.2321278759608359
0,6,6,Exp2,"(315, 800)",垂直误差,0.017122481099037704
0,6,6,Exp2,"('斜向上', 400)",水平误差,0.9154656423211991
0,6,6,Exp2,"('斜向上', 800)",水平误差,0.3945602264182647
0,6,6,Exp2,"('斜向下', 400)",水平误差,0.012582200982125813
0,6,6,Exp2,"('斜向下', 800)",水平误差,0.0036303452306077812
0,6,6,Exp2,"('水平', 400)",水平误差,0.9285330166341536
0,6,6,Exp2,"('水平', 800)",水平误差,0.8273273799458698
0,6,6,Exp2,"('竖直', 400)",水平误差,0.14702847486430226
0,6,6,Exp2,"('竖直', 800)",水平误差,0.5648388221496159
0,6,6,Exp2,"('斜向上', 400)",垂直误差,0.025110753553768874
0,6,6,Exp2,"('斜向上', 800)",垂直误差,0.0063193875349835515
0,6,6,Exp2,"('斜向下', 400)",垂直误差,0.06067040143556553
0,6,6,Exp2,"('斜向下', 800)",垂直误差,0.02460125065785171
0,6,6,Exp2,"('水平', 400)",垂直误差,0.07863754387675176
0,6,6,Exp2,"('水平', 800)",垂直误差,0.07126823369803921
0,6,6,Exp2,"('竖直', 400)",垂直误差,0.3273555726990739
0,6,6,Exp2,"('竖直', 800)",垂直误差,0.5640823988045915
0,6,6,Exp3,gravity,xIfNoGravityPredictError,0.008691913144455922
0,6,6,Exp3,horizontalMove,xIfNoGravityPredictError,0.9272655926610562
0,6,6,Exp3,noGravity,xIfNoGravityPredictError,0.013382708870021728
0,6,6,Exp3,gravity,yIfNoGravityPredictError,1.949463370860447e-05
0,6,6,Exp3,horizontalMove,yIfNoGravityPredictError,0.6254479422506063
0,6,6,Exp3,noGravity,yIfNoGravityPredictError,0.17059921522988264
0,6,6,Exp3,gravity,xIfGravityPredictError,0.004471433274893171
0,6,6,Exp3,horizontalMove,xIfGravityPredictError,0.9272655926610562
0,6,6,Exp3,noGravity,xIfGravityPredictError,0.007511360491144919
0,6,6,Exp3,gravity,yIfGravityPredictError,0.0044083033260312425
0,6,6,Exp3,horizontalMove,yIfGravityPredictError,0.6254479422506063
0,6,6,Exp3,noGravity,yIfGravityPredictError,7.664915358524759e-07
0,6,7,Exp1,horizontal,Nothing,0.8974218269914307
0,6,7,Exp1,vertical,Nothing,0.2450608330229457
0,6,7,Exp2,"(0, 400)",水平误差,0.5159624492917907
0,6,7,Exp2,"(0, 800)",水平误差,0.5030081615020131
0,6,7,Exp2,"(45, 400)",水平误差,0.04501853599244174
0,6,7,Exp2,"(45, 800)",水平误差,0.04621884975482311
0,6,7,Exp2,"(90, 400)",水平误差,0.3997571915184092
0,6,7,Exp2,"(90, 800)",水平误差,0.17097386163472622
0,6,7,Exp2,"(135, 400)",水平误差,0.2692503760111664
0,6,7,Exp2,"(135, 800)",水平误差,0.09296680948398434
0,6,7,Exp2,"(180, 400)",水平误差,0.8496207685687327
0,6,7,Exp2,"(180, 800)",水平误差,0.9502133340624355
0,6,7,Exp2,"(225, 400)",水平误差,0.03242379744402238
0,6,7,Exp2,"(225, 800)",水平误差,0.04354784003653963
0,6,7,Exp2,"(270, 400)",水平误差,0.12775919053176338
0,6,7,Exp2,"(270, 800)",水平误差,0.913721468972984
0,6,7,Exp2,"(315, 400)",水平误差,0.1632120208668326
0,6,7,Exp2,"(315, 800)",水平误差,0.01609795723824337
0,6,7,Exp2,"(0, 400)",垂直误差,0.23783235252722296
0,6,7,Exp2,"(0, 800)",垂直误差,0.08815798146134655
0,6,7,Exp2,"(45, 400)",垂直误差,0.1777880543794932
0,6,7,Exp2,"(45, 800)",垂直误差,0.10632505179984306
0,6,7,Exp2,"(90, 400)",垂直误差,0.15148785632313436
0,6,7,Exp2,"(90, 800)",垂直误差,0.10101561347683649
0,6,7,Exp2,"(135, 400)",垂直误差,0.11399773035265807
0,6,7,Exp2,"(135, 800)",垂直误差,0.12737780649176755
0,6,7,Exp2,"(180, 400)",垂直误差,0.44557951350735325
0,6,7,Exp2,"(180, 800)",垂直误差,0.3388998032552734
0,6,7,Exp2,"(225, 400)",垂直误差,0.2920049791028336
0,6,7,Exp2,"(225, 800)",垂直误差,0.06322659619514043
0,6,7,Exp2,"(270, 400)",垂直误差,0.6522041773276288
0,6,7,Exp2,"(270, 800)",垂直误差,0.7736804970510955
0,6,7,Exp2,"(315, 400)",垂直误差,0.2961519191870644
0,6,7,Exp2,"(315, 800)",垂直误差,0.13148626637165556
0,6,7,Exp2,"('斜向上', 400)",水平误差,0.588353510216815
0,6,7,Exp2,"('斜向上', 800)",水平误差,0.7204915209786892
0,6,7,Exp2,"('斜向下', 400)",水平误差,0.015467497488801319
0,6,7,Exp2,"('斜向下', 800)",水平误差,0.0013445747691390607
0,6,7,Exp2,"('水平', 400)",水平误差,0.7003843099762482
0,6,7,Exp2,"('水平', 800)",水平误差,0.6439425483516514
0,6,7,Exp2,"('竖直', 400)",水平误差,0.12730195821527965
0,6,7,Exp2,"('竖直', 800)",水平误差,0.30758357677840475
0,6,7,Exp2,"('斜向上', 400)",垂直误差,0.035411810951288716
0,6,7,Exp2,"('斜向上', 800)",垂直误差,0.017822106740568416
0,6,7,Exp2,"('斜向下', 400)",垂直误差,0.1168751406333988
0,6,7,Exp2,"('斜向下', 800)",垂直误差,0.015505694870933262
0,6,7,Exp2,"('水平', 400)",垂直误差,0.1341903579927708
0,6,7,Exp2,"('水平', 800)",垂直误差,0.09535940345890767
0,6,7,Exp2,"('竖直', 400)",垂直误差,0.14225549066599832
0,6,7,Exp2,"('竖直', 800)",垂直误差,0.15017661868781315
0,6,7,Exp3,gravity,xIfNoGravityPredictError,0.3766320889069967
0,6,7,Exp3,horizontalMove,xIfNoGravityPredictError,0.43488355249365684
0,6,7,Exp3,noGravity,xIfNoGravityPredictError,0.03616497973026548
0,6,7,Exp3,gravity,yIfNoGravityPredictError,0.00014093581607382344
0,6,7,Exp3,horizontalMove,yIfNoGravityPredictError,0.3437671031500028
0,6,7,Exp3,noGravity,yIfNoGravityPredictError,0.850914440483922
0,6,7,Exp3,gravity,xIfGravityPredictError,0.02279559012483711
0,6,7,Exp3,horizontalMove,xIfGravityPredictError,0.43488355249365684
0,6,7,Exp3,noGravity,xIfGravityPredictError,0.13108984289044281
0,6,7,Exp3,gravity,yIfGravityPredictError,0.11194195360980624
0,6,7,Exp3,horizontalMove,yIfGravityPredictError,0.3437671031500028
0,6,7,Exp3,noGravity,yIfGravityPredictError,1.117786511214518e-06
0,6,8,Exp1,horizontal,Nothing,0.6988834276200058
0,6,8,Exp1,vertical,Nothing,0.09246098107292373
0,6,8,Exp2,"(0, 400)",水平误差,0.6534002755163698
0,6,8,Exp2,"(0, 800)",水平误差,0.9809946571185622
0,6,8,Exp2,"(45, 400)",水平误差,0.0009789945986839758
0,6,8,Exp2,"(45, 800)",水平误差,0.03601063789986316
0,6,8,Exp2,"(90, 400)",水平误差,0.7197104747024594
0,6,8,Exp2,"(90, 800)",水平误差,0.6708218845168776
0,6,8,Exp2,"(135, 400)",水平误差,0.46030886300768314
0,6,8,Exp2,"(135, 800)",水平误差,0.5011507477889103
0,6,8,Exp2,"(180, 400)",水平误差,0.38139355516661017
0,6,8,Exp2,"(180, 800)",水平误差,0.5035332689451777
0,6,8,Exp2,"(225, 400)",水平误差,0.043846436131834025
0,6,8,Exp2,"(225, 800)",水平误差,0.11804607879116183
0,6,8,Exp2,"(270, 400)",水平误差,0.733031472661495
0,6,8,Exp2,"(270, 800)",水平误差,0.302429864591321
0,6,8,Exp2,"(315, 400)",水平误差,0.08396418489584405
0,6,8,Exp2,"(315, 800)",水平误差,0.026931803013789876
0,6,8,Exp2,"(0, 400)",垂直误差,0.1090626879129668
0,6,8,Exp2,"(0, 800)",垂直误差,0.07528463775208316
0,6,8,Exp2,"(45, 400)",垂直误差,0.0936598096244621
0,6,8,Exp2,"(45, 800)",垂直误差,0.05238005770404139
0,6,8,Exp2,"(90, 400)",垂直误差,0.17232348940313605
0,6,8,Exp2,"(90, 800)",垂直误差,0.2971557401863474
0,6,8,Exp2,"(135, 400)",垂直误差,0.0628788802885759
0,6,8,Exp2,"(135, 800)",垂直误差,0.043340252522649864
0,6,8,Exp2,"(180, 400)",垂直误差,0.16346651237053098
0,6,8,Exp2,"(180, 800)",垂直误差,0.24923731515488648
0,6,8,Exp2,"(225, 400)",垂直误差,0.28264664979285575
0,6,8,Exp2,"(225, 800)",垂直误差,0.12489721852112995
0,6,8,Exp2,"(270, 400)",垂直误差,0.936615986327719
0,6,8,Exp2,"(270, 800)",垂直误差,0.8463869259796286
0,6,8,Exp2,"(315, 400)",垂直误差,0.3881416759610584
0,6,8,Exp2,"(315, 800)",垂直误差,0.007773527733105443
0,6,8,Exp2,"('斜向上', 400)",水平误差,0.9999999999999998
0,6,8,Exp2,"('斜向上', 800)",水平误差,0.9341797003060072
0,6,8,Exp2,"('斜向下', 400)",水平误差,0.005266987134459815
0,6,8,Exp2,"('斜向下', 800)",水平误差,0.0054892077306497485
0,6,8,Exp2,"('水平', 400)",水平误差,0.5585065050333687
0,6,8,Exp2,"('水平', 800)",水平误差,0.7623527145691078
0,6,8,Exp2,"('竖直', 400)",水平误差,0.7938121336043081
0,6,8,Exp2,"('竖直', 800)",水平误差,0.6805668699417331
0,6,8,Exp2,"('斜向上', 400)",垂直误差,0.00761478642710489
0,6,8,Exp2,"('斜向上', 800)",垂直误差,0.0030462229751515428
0,6,8,Exp2,"('斜向下', 400)",垂直误差,0.15788030779567652
0,6,8,Exp2,"('斜向下', 800)",垂直误差,0.011966458493110262
0,6,8,Exp2,"('水平', 400)",垂直误差,0.02460060405916749
0,6,8,Exp2,"('水平', 800)",垂直误差,0.04942751912417828
0,6,8,Exp2,"('竖直', 400)",垂直误差,0.1650071393181458
0,6,8,Exp2,"('竖直', 800)",垂直误差,0.5914910714986925
0,6,8,Exp3,gravity,xIfNoGravityPredictError,0.30741020566568283
0,6,8,Exp3,horizontalMove,xIfNoGravityPredictError,0.3941844393502443
0,6,8,Exp3,noGravity,xIfNoGravityPredictError,0.014457095619294034
0,6,8,Exp3,gravity,yIfNoGravityPredictError,0.00012904573286120948
0,6,8,Exp3,horizontalMove,yIfNoGravityPredictError,0.4534214135866547
0,6,8,Exp3,noGravity,yIfNoGravityPredictError,0.41870588706545214
0,6,8,Exp3,gravity,xIfGravityPredictError,0.061041791793652087
0,6,8,Exp3,horizontalMove,xIfGravityPredictError,0.3941844393502443
0,6,8,Exp3,noGravity,xIfGravityPredictError,0.08520006118151847
0,6,8,Exp3,gravity,yIfGravityPredictError,0.07959705396522243
0,6,8,Exp3,horizontalMove,yIfGravityPredictError,0.4534214135866547
0,6,8,Exp3,noGravity,yIfGravityPredictError,4.001182798191235e-07
0,6,9,Exp1,horizontal,Nothing,1.0
0,6,9,Exp1,vertical,Nothing,0.01348929373119186
0,6,9,Exp2,"(0, 400)",水平误差,0.6774526310546278
0,6,9,Exp2,"(0, 800)",水平误差,0.658044937868141
0,6,9,Exp2,"(45, 400)",水平误差,0.07840534496612184
0,6,9,Exp2,"(45, 800)",水平误差,0.08776185480071902
0,6,9,Exp2,"(90, 400)",水平误差,0.4607637336036065
0,6,9,Exp2,"(90, 800)",水平误差,0.6286571430851801
0,6,9,Exp2,"(135, 400)",水平误差,0.2433003552499304
0,6,9,Exp2,"(135, 800)",水平误差,0.04400430792549948
0,6,9,Exp2,"(180, 400)",水平误差,0.8875607899724803
0,6,9,Exp2,"(180, 800)",水平误差,0.8823628820246832
0,6,9,Exp2,"(225, 400)",水平误差,0.029979410770531758
0,6,9,Exp2,"(225, 800)",水平误差,0.14869580370465676
0,6,9,Exp2,"(270, 400)",水平误差,0.9509521070409181
0,6,9,Exp2,"(270, 800)",水平误差,0.6267863594778079
0,6,9,Exp2,"(315, 400)",水平误差,0.10690894709453586
0,6,9,Exp2,"(315, 800)",水平误差,0.02810786091169606
0,6,9,Exp2,"(0, 400)",垂直误差,0.10746506751910492
0,6,9,Exp2,"(0, 800)",垂直误差,0.2642004975632116
0,6,9,Exp2,"(45, 400)",垂直误差,0.2529185539797519
0,6,9,Exp2,"(45, 800)",垂直误差,0.011440089483130137
0,6,9,Exp2,"(90, 400)",垂直误差,0.3442961307572384
0,6,9,Exp2,"(90, 800)",垂直误差,0.3209431706782785
0,6,9,Exp2,"(135, 400)",垂直误差,0.17931670724536414
0,6,9,Exp2,"(135, 800)",垂直误差,0.02075858578656479
0,6,9,Exp2,"(180, 400)",垂直误差,0.7033990380042621
0,6,9,Exp2,"(180, 800)",垂直误差,0.773617000836138
0,6,9,Exp2,"(225, 400)",垂直误差,0.05386195873224989
0,6,9,Exp2,"(225, 800)",垂直误差,0.024356517965909638
0,6,9,Exp2,"(270, 400)",垂直误差,0.8644555949342628
0,6,9,Exp2,"(270, 800)",垂直误差,0.5717309913732325
0,6,9,Exp2,"(315, 400)",垂直误差,0.07289706575301644
0,6,9,Exp2,"(315, 800)",垂直误差,0.17525740872253853
0,6,9,Exp2,"('斜向上', 400)",水平误差,0.7115296645241029
0,6,9,Exp2,"('斜向上', 800)",水平误差,0.26429594684719404
0,6,9,Exp2,"('斜向下', 400)",水平误差,0.007148814733030593
0,6,9,Exp2,"('斜向下', 800)",水平误差,0.006615146914720813
0,6,9,Exp2,"('水平', 400)",水平误差,0.719284269889731
0,6,9,Exp2,"('水平', 800)",水平误差,0.8540727027344591
0,6,9,Exp2,"('竖直', 400)",水平误差,0.5322894853071256
0,6,9,Exp2,"('竖直', 800)",水平误差,0.4661814087477272
0,6,9,Exp2,"('斜向上', 400)",垂直误差,0.07784454522623326
0,6,9,Exp2,"('斜向上', 800)",垂直误差,0.0005734568712561112
0,6,9,Exp2,"('斜向下', 400)",垂直误差,0.0046706283308983985
0,6,9,Exp2,"('斜向下', 800)",垂直误差,0.0067718831263280654
0,6,9,Exp2,"('水平', 400)",垂直误差,0.6151360303784168
0,6,9,Exp2,"('水平', 800)",垂直误差,0.24594540219025365
0,6,9,Exp2,"('竖直', 400)",垂直误差,0.3174728110056472
0,6,9,Exp2,"('竖直', 800)",垂直误差,0.24092890336781342
0,6,9,Exp3,gravity,xIfNoGravityPredictError,0.017216874634022307
0,6,9,Exp3,horizontalMove,xIfNoGravityPredictError,0.8788686696163073
0,6,9,Exp3,noGravity,xIfNoGravityPredictError,0.06240120043006933
0,6,9,Exp3,gravity,yIfNoGravityPredictError,1.4354112306466944e-05
0,6,9,Exp3,horizontalMove,yIfNoGravityPredictError,0.7123664894993744
0,6,9,Exp3,noGravity,yIfNoGravityPredictError,0.2643795141280437
0,6,9,Exp3,gravity,xIfGravityPredictError,0.01615059199099127
0,6,9,Exp3,horizontalMove,xIfGravityPredictError,0.8788686696163073
0,6,9,Exp3,noGravity,xIfGravityPredictError,0.10128877264967572
0,6,9,Exp3,gravity,yIfGravityPredictError,0.0488778895254349
0,6,9,Exp3,horizontalMove,yIfGravityPredictError,0.7123664894993744
0,6,9,Exp3,noGravity,yIfGravityPredictError,9.410660821064472e-08
0,6,10,Exp1,horizontal,Nothing,1.0
0,6,10,Exp1,vertical,Nothing,0.36629400670329104
0,6,10,Exp2,"(0, 400)",水平误差,0.12467581473140989
0,6,10,Exp2,"(0, 800)",水平误差,0.12264280905014978
0,6,10,Exp2,"(45, 400)",水平误差,0.11996036701030856
0,6,10,Exp2,"(45, 800)",水平误差,0.12214789724737073
0,6,10,Exp2,"(90, 400)",水平误差,0.6049196644470057
0,6,10,Exp2,"(90, 800)",水平误差,0.3938797059764789
0,6,10,Exp2,"(135, 400)",水平误差,0.8027700886519211
0,6,10,Exp2,"(135, 800)",水平误差,0.282497241328575
0,6,10,Exp2,"(180, 400)",水平误差,0.9620286599517418
0,6,10,Exp2,"(180, 800)",水平误差,0.13681793936185851
0,6,10,Exp2,"(225, 400)",水平误差,0.06335215626987103
0,6,10,Exp2,"(225, 800)",水平误差,0.0994753959826962
0,6,10,Exp2,"(270, 400)",水平误差,0.5711667133618639
0,6,10,Exp2,"(270, 800)",水平误差,0.6968158006235418
0,6,10,Exp2,"(315, 400)",水平误差,0.12485232195775603
0,6,10,Exp2,"(315, 800)",水平误差,0.017447159891984487
0,6,10,Exp2,"(0, 400)",垂直误差,0.13746724676245328
0,6,10,Exp2,"(0, 800)",垂直误差,0.2150160632858696
0,6,10,Exp2,"(45, 400)",垂直误差,0.185893617080156
0,6,10,Exp2,"(45, 800)",垂直误差,0.03468592161201309
0,6,10,Exp2,"(90, 400)",垂直误差,0.17408037341417185
0,6,10,Exp2,"(90, 800)",垂直误差,0.21045424524123954
0,6,10,Exp2,"(135, 400)",垂直误差,0.07749548057524933
0,6,10,Exp2,"(135, 800)",垂直误差,0.023240882197296364
0,6,10,Exp2,"(180, 400)",垂直误差,0.3795749384252224
0,6,10,Exp2,"(180, 800)",垂直误差,0.03074465151686824
0,6,10,Exp2,"(225, 400)",垂直误差,0.226740500357358
0,6,10,Exp2,"(225, 800)",垂直误差,0.047685395997915415
0,6,10,Exp2,"(270, 400)",垂直误差,0.13987517799092608
0,6,10,Exp2,"(270, 800)",垂直误差,0.41562467522094465
0,6,10,Exp2,"(315, 400)",垂直误差,0.1923164421620216
0,6,10,Exp2,"(315, 800)",垂直误差,0.12361973084248348
0,6,10,Exp2,"('斜向上', 400)",水平误差,0.18929280334767581
0,6,10,Exp2,"('斜向上', 800)",水平误差,0.6370798173734602
0,6,10,Exp2,"('斜向下', 400)",水平误差,0.012367911638338619
0,6,10,Exp2,"('斜向下', 800)",水平误差,0.002855719456970521
0,6,10,Exp2,"('水平', 400)",水平误差,0.6084198725742131
0,6,10,Exp2,"('水平', 800)",水平误差,0.971823315392138
0,6,10,Exp2,"('竖直', 400)",水平误差,0.4798569258417099
0,6,10,Exp2,"('竖直', 800)",水平误差,0.3313824250931505
0,6,10,Exp2,"('斜向上', 400)",垂直误差,0.030421245407508263
0,6,10,Exp2,"('斜向上', 800)",垂直误差,0.0015438901226983279
0,6,10,Exp2,"('斜向下', 400)",垂直误差,0.05725264144071418
0,6,10,Exp2,"('斜向下', 800)",垂直误差,0.014739225485911724
0,6,10,Exp2,"('水平', 400)",垂直误差,0.06875165267267405
0,6,10,Exp2,"('水平', 800)",垂直误差,0.02897008965767006
0,6,10,Exp2,"('竖直', 400)",垂直误差,0.15649439284076513
0,6,10,Exp2,"('竖直', 800)",垂直误差,0.11261253556324324
0,6,10,Exp3,gravity,xIfNoGravityPredictError,0.08247875634282327
0,6,10,Exp3,horizontalMove,xIfNoGravityPredictError,0.9055047497467628
0,6,10,Exp3,noGravity,xIfNoGravityPredictError,0.03434235758625439
0,6,10,Exp3,gravity,yIfNoGravityPredictError,0.00010734648405844952
0,6,10,Exp3,horizontalMove,yIfNoGravityPredictError,0.25884837310290537
0,6,10,Exp3,noGravity,yIfNoGravityPredictError,0.21471329904181283
0,6,10,Exp3,gravity,xIfGravityPredictError,0.02813692683838866
0,6,10,Exp3,horizontalMove,xIfGravityPredictError,0.9055047497467628
0,6,10,Exp3,noGravity,xIfGravityPredictError,0.041108905615330704
0,6,10,Exp3,gravity,yIfGravityPredictError,0.05075076095633895
0,6,10,Exp3,horizontalMove,yIfGravityPredictError,0.25884837310290537
0,6,10,Exp3,noGravity,yIfGravityPredictError,3.692657078347375e-07
0,6,11,Exp1,horizontal,Nothing,1.0
0,6,11,Exp1,vertical,Nothing,0.051893895928921435
0,6,11,Exp2,"(0, 400)",水平误差,0.18972805042185353
0,6,11,Exp2,"(0, 800)",水平误差,0.9887482983670268
0,6,11,Exp2,"(45, 400)",水平误差,0.03954797293527506
0,6,11,Exp2,"(45, 800)",水平误差,0.07893546068212252
0,6,11,Exp2,"(90, 400)",水平误差,0.3742604201711034
0,6,11,Exp2,"(90, 800)",水平误差,0.6891743522383694
0,6,11,Exp2,"(135, 400)",水平误差,0.18178547853795754
0,6,11,Exp2,"(135, 800)",水平误差,0.026277989653553744
0,6,11,Exp2,"(180, 400)",水平误差,0.9052593502402124
0,6,11,Exp2,"(180, 800)",水平误差,0.6977227474857942
0,6,11,Exp2,"(225, 400)",水平误差,0.012841226440913739
0,6,11,Exp2,"(225, 800)",水平误差,0.05540168374444312
0,6,11,Exp2,"(270, 400)",水平误差,0.656621026746319
0,6,11,Exp2,"(270, 800)",水平误差,0.5793876278062093
0,6,11,Exp2,"(315, 400)",水平误差,0.2578601597982788
0,6,11,Exp2,"(315, 800)",水平误差,0.016097957238243355
0,6,11,Exp2,"(0, 400)",垂直误差,0.09083351905049587
0,6,11,Exp2,"(0, 800)",垂直误差,0.08843780289793725
0,6,11,Exp2,"(45, 400)",垂直误差,0.2842142697695362
0,6,11,Exp2,"(45, 800)",垂直误差,0.0447182338682267
0,6,11,Exp2,"(90, 400)",垂直误差,0.31264690462138106
0,6,11,Exp2,"(90, 800)",垂直误差,0.11480696050416328
0,6,11,Exp2,"(135, 400)",垂直误差,0.2136121665510275
0,6,11,Exp2,"(135, 800)",垂直误差,0.0026269801877013663
0,6,11,Exp2,"(180, 400)",垂直误差,0.8701223239483484
0,6,11,Exp2,"(180, 800)",垂直误差,0.8282711426174412
0,6,11,Exp2,"(225, 400)",垂直误差,0.14713340239183742
0,6,11,Exp2,"(225, 800)",垂直误差,0.053545702304255045
0,6,11,Exp2,"(270, 400)",垂直误差,0.6910164817504213
0,6,11,Exp2,"(270, 800)",垂直误差,0.32379954319943777
0,6,11,Exp2,"(315, 400)",垂直误差,0.0904234654015048
0,6,11,Exp2,"(315, 800)",垂直误差,0.16500032162201633
0,6,11,Exp2,"('斜向上', 400)",水平误差,0.6963882548880509
0,6,11,Exp2,"('斜向上', 800)",水平误差,0.36554240043550246
0,6,11,Exp2,"('斜向下', 400)",水平误差,0.01865586715594667
0,6,11,Exp2,"('斜向下', 800)",水平误差,0.0012293462627159693
0,6,11,Exp2,"('水平', 400)",水平误差,0.5505780031224976
0,6,11,Exp2,"('水平', 800)",水平误差,0.7560092514237953
0,6,11,Exp2,"('竖直', 400)",水平误差,0.29513499663425347
0,6,11,Exp2,"('竖直', 800)",水平误差,0.48750908380845337
0,6,11,Exp2,"('斜向上', 400)",垂直误差,0.09998858156338548
0,6,11,Exp2,"('斜向上', 800)",垂直误差,0.003657289338731028
0,6,11,Exp2,"('斜向下', 400)",垂直误差,0.02080202312841435
0,6,11,Exp2,"('斜向下', 800)",垂直误差,0.01340476368715185
0,6,11,Exp2,"('水平', 400)",垂直误差,0.4599826535561776
0,6,11,Exp2,"('水平', 800)",垂直误差,0.1361442648273417
0,6,11,Exp2,"('竖直', 400)",垂直误差,0.2837124119829106
0,6,11,Exp2,"('竖直', 800)",垂直误差,0.05000902544864324
0,6,11,Exp3,gravity,xIfNoGravityPredictError,0.3884806162289429
0,6,11,Exp3,horizontalMove,xIfNoGravityPredictError,0.33048748984991394
0,6,11,Exp3,noGravity,xIfNoGravityPredictError,0.0024554485078170057
0,6,11,Exp3,gravity,yIfNoGravityPredictError,0.00013887664841689672
0,6,11,Exp3,horizontalMove,yIfNoGravityPredictError,0.5260351265544179
0,6,11,Exp3,noGravity,yIfNoGravityPredictError,0.7440282899876131
0,6,11,Exp3,gravity,xIfGravityPredictError,0.0258440913001462
0,6,11,Exp3,horizontalMove,xIfGravityPredictError,0.33048748984991394
0,6,11,Exp3,noGravity,xIfGravityPredictError,0.055467420252995954
0,6,11,Exp3,gravity,yIfGravityPredictError,0.08318476400853422
0,6,11,Exp3,horizontalMove,yIfGravityPredictError,0.5260351265544179
0,6,11,Exp3,noGravity,yIfGravityPredictError,1.1282751071765334e-06
0,6,12,Exp1,horizontal,Nothing,0.8974218269914307
0,6,12,Exp1,vertical,Nothing,0.09246098107292373
0,6,12,Exp2,"(0, 400)",水平误差,0.5219270480109695
0,6,12,Exp2,"(0, 800)",水平误差,0.44751665321883544
0,6,12,Exp2,"(45, 400)",水平误差,0.09672826056381234
0,6,12,Exp2,"(45, 800)",水平误差,0.1863466022356664
0,6,12,Exp2,"(90, 400)",水平误差,0.5507834131495761
0,6,12,Exp2,"(90, 800)",水平误差,0.3675556553850336
0,6,12,Exp2,"(135, 400)",水平误差,0.1511686960142883
0,6,12,Exp2,"(135, 800)",水平误差,0.10025550879378789
0,6,12,Exp2,"(180, 400)",水平误差,0.9052593502402125
0,6,12,Exp2,"(180, 800)",水平误差,0.6977227474857942
