,Unnamed: 0,idNum,systemTime,trail,moveCondition,leapDirection,trajetoryIndex,chaseTheta,frogDisappearPos,frogPos,mousePos,predictError,predictScore,reactionTime,ID_Index
918,78,3,2024-04-20 13:28:44,79,2,1,51,73.17023723423051,"(0.31323566361666555, 0.5608302343507885)","(0.5691184599566649, 1.2338265155717352)","(0.8359632886749206, 1.2045869975928571)",0.5368840173643182,89,589,num_3_2024_04_20_13_22_10
919,79,3,2024-04-20 13:28:48,80,2,-1,48,56.35850530643191,"(1.2404022385978735, 0.5409334545718214)","(0.9288849249153215, 1.1900536000580069)","(0.6993027917102222, 0.9959999232783175)",0.6012147215719856,87,535,num_3_2024_04_20_13_22_10
920,80,3,2024-04-20 13:29:06,81,3,1,18,0.0,"(0.49123798251424006, 0.0)","(0.9607235615313279, 0.0)","(0.6489541875653334, 0.042972773392920605)",0.6294340371992205,87,2636,num_3_2024_04_20_13_22_10
921,81,3,2024-04-20 13:29:12,82,3,-1,12,0.0,"(1.0384003908137194, 0.0)","(0.48448085979018307, 0.0)","(0.6381652009628571, -0.02895380395692082)",0.3127759548638908,93,1690,num_3_2024_04_20_13_22_10
922,82,3,2024-04-20 13:29:18,83,3,-1,18,0.0,"(1.2819742909806306, 0.0)","(1.0203434401573868, 0.0)","(0.7352660803851429, -0.010972159619460298)",0.5705768636789554,88,760,num_3_2024_04_20_13_22_10
923,83,3,2024-04-20 13:29:22,84,3,-1,51,0.0,"(1.0794560680414775, 0.0)","(0.5748033496912498, 0.0)","(0.7316697515176508, 0.032183786790444424)",0.3202677889150558,93,1010,num_3_2024_04_20_13_22_10
924,84,3,2024-04-20 13:29:27,85,3,-1,81,0.0,"(1.347194145941122, 0.0)","(1.163827121070469, 0.0)","(1.0625320073269207, 0.032183786790444424)",0.2125699527260724,95,1032,num_3_2024_04_20_13_22_10
925,85,3,2024-04-20 13:29:31,86,3,1,80,0.0,"(0.5685008813185081, 0.0)","(1.1307019389007174, 0.0)","(0.515890019468127, 0.050165431127904725)",1.2337102848831805,75,3244,num_3_2024_04_20_13_22_10
926,86,3,2024-04-20 13:29:38,87,3,-1,68,0.0,"(1.1913978772004397, 0.0)","(0.8210753298409673, 0.0)","(0.796403671132508, -0.010972159619460298)",0.0540029269629568,98,970,num_3_2024_04_20_13_22_10
927,87,3,2024-04-20 13:29:42,88,3,-1,56,0.0,"(0.9984949105109002, 0.0)","(0.3966888031239805, 0.0)","(1.2099814908940953, -0.010972159619460298)",1.6267333945881264,67,875,num_3_2024_04_20_13_22_10
928,88,3,2024-04-20 13:29:47,89,3,1,80,0.0,"(0.5685008813185081, 0.0)","(1.1307019389007174, 0.0)","(0.5374679926730793, -0.03255013282441288)",1.1882525423557115,76,1829,num_3_2024_04_20_13_22_10
929,89,3,2024-04-20 13:29:52,90,3,-1,25,0.0,"(1.3574813890721624, 0.0)","(1.186459055958758, 0.0)","(0.39721116684088886, -0.05412810602936524)",1.5822036308128464,68,1026,num_3_2024_04_20_13_22_10
930,90,3,2024-04-20 13:29:57,91,3,-1,68,0.0,"(1.1913978772004397, 0.0)","(0.8210753298409673, 0.0)","(0.8863118928198096, 0.046569102260412665)",0.16030583812991,96,1834,num_3_2024_04_20_13_22_10
931,91,3,2024-04-20 13:30:02,92,3,-1,55,0.0,"(0.9927728753847994, 0.0)","(0.38410032584655956, 0.0)","(1.4473391961485715, -0.0217611462219367)",2.126923076000626,0,2521,num_3_2024_04_20_13_22_10
932,92,3,2024-04-20 13:30:08,93,3,1,21,0.0,"(0.20460574647135088, 0.0)","(0.3301326422369714, 0.0)","(0.6489541875653334, -0.1116693679092382)",0.6756248233888793,86,1062,num_3_2024_04_20_13_22_10
933,93,3,2024-04-20 13:30:13,94,3,-1,56,0.0,"(0.9984949105109002, 0.0)","(0.3966888031239805, 0.0)","(1.1092842826043177, -0.00018317301698411725)",1.4251910060453872,71,1741,num_3_2024_04_20_13_22_10
934,94,3,2024-04-20 13:30:18,95,3,1,23,0.0,"(0.6293102842268754, 0.0)","(1.264482625299125, 0.0)","(1.3322566723888256, -0.0217611462219367)",0.1423638850805844,97,2174,num_3_2024_04_20_13_22_10
935,95,3,2024-04-20 13:30:24,96,3,-1,23,0.0,"(0.9418669692778456, 0.0)","(0.27210733241126045, 0.0)","(0.005211320284253885, -0.0073758307519682376)",0.533995820839755,89,1957,num_3_2024_04_20_13_22_10
936,96,3,2024-04-20 13:30:30,97,3,1,46,0.0,"(0.6245225449290751, 0.0)","(1.2539495988439646, 0.0)","(1.4904951425584763, -0.0073758307519682376)",0.4733210205789538,90,968,num_3_2024_04_20_13_22_10
937,97,3,2024-04-20 13:30:34,98,3,1,81,0.0,"(0.648714491100006, 0.0)","(1.307171880420013, 0.0)","(1.5588253910408256, -0.00018317301698411725)",0.50330715456919,89,1025,num_3_2024_04_20_13_22_10
938,98,3,2024-04-20 13:30:39,99,3,-1,46,0.0,"(1.1142302992170228, 0.0)","(0.6513066582774492, 0.0)","(1.0913026382668571, -0.039742790559397)",0.8835744491740073,82,1308,num_3_2024_04_20_13_22_10
939,99,3,2024-04-20 13:30:44,100,3,-1,51,0.0,"(1.0794560680414775, 0.0)","(0.5748033496912498, 0.0)","(0.7676330401925715, -0.02895380395692082)",0.3899826268048941,92,1019,num_3_2024_04_20_13_22_10
940,100,3,2024-04-20 13:30:48,101,3,1,68,0.0,"(0.21816298016595934, 0.0)","(0.3599585563651115, 0.0)","(0.7676330401925715, -0.07930240810180966)",0.8306319442321778,83,976,num_3_2024_04_20_13_22_10
941,101,3,2024-04-20 13:30:53,102,3,-1,23,0.0,"(0.9418669692778456, 0.0)","(0.27210733241126045, 0.0)","(-0.030751968390666753, -0.08289873696930172)",0.6279998620169838,87,1468,num_3_2024_04_20_13_22_10
942,102,3,2024-04-20 13:30:58,103,3,1,48,0.0,"(0.4316508760212778, 0.0)","(0.8296319272468111, 0.0)","(1.4077795786061589, -0.06132076376434936)",1.1627810504836635,76,1091,num_3_2024_04_20_13_22_10
943,103,3,2024-04-20 13:31:03,104,3,1,68,0.0,"(0.21816298016595934, 0.0)","(0.3599585563651115, 0.0)","(0.6885138051077461, -0.08289873696930172)",0.6777042188667265,86,1038,num_3_2024_04_20_13_22_10
944,104,3,2024-04-20 13:31:07,105,3,1,2,0.0,"(0.4110235989857086, 0.0)","(0.7842519177685578, 0.0)","(1.084109980531873, -0.05053177716187318)",0.6081720753448171,87,1130,num_3_2024_04_20_13_22_10
945,105,3,2024-04-20 13:31:12,106,3,1,12,0.0,"(0.6237871565941092, 0.0)","(1.2523317445070405, 0.0)","(0.6093945700229206, -0.05053177716187318)",1.289839789798347,74,1650,num_3_2024_04_20_13_22_10
946,106,3,2024-04-20 13:31:17,107,3,-1,48,0.0,"(0.9973488441053943, 0.0)","(0.39416745703186706, 0.0)","(0.17423877705638088, 0.046569102260412665)",0.4496100780058231,91,980,num_3_2024_04_20_13_22_10
947,107,3,2024-04-20 13:31:22,108,3,-1,21,0.0,"(1.0687392317719435, 0.0)","(0.5512263098982765, 0.0)","(0.6453578586978412, -0.09009139470428584)",0.2605932299900998,94,1300,num_3_2024_04_20_13_22_10
948,108,3,2024-04-20 13:31:27,109,3,-1,80,0.0,"(1.1257478397529588, 0.0)","(0.6766452474565101, 0.0)","(0.6885138051077461, -0.03255013282441288)",0.0692928223586724,98,1437,num_3_2024_04_20_13_22_10
949,109,3,2024-04-20 13:31:32,110,3,-1,80,0.0,"(1.1257478397529588, 0.0)","(0.6766452474565101, 0.0)","(0.7100917783126984, -0.1116693679092382)",0.2331413147047323,95,1246,num_3_2024_04_20_13_22_10
950,110,3,2024-04-20 13:31:36,111,3,-1,2,0.0,"(1.2067422290470837, 0.0)","(0.8548329039035845, 0.0)","(0.5230826772031111, -0.06491709263184142)",0.6760841421941105,86,1959,num_3_2024_04_20_13_22_10
951,111,3,2024-04-20 13:31:42,112,3,1,85,0.0,"(0.37409354949015095, 0.0)","(0.7030058088783322, 0.0)","(0.7604403824575874, -0.04693544829438112)",0.1483464397796644,97,1062,num_3_2024_04_20_13_22_10
952,112,3,2024-04-20 13:31:47,113,3,1,51,0.0,"(0.45861780985567396, 0.0)","(0.8889591816824819, 0.0)","(1.2351557929665398, -0.06132076376434936)",0.7031709030760821,85,1863,num_3_2024_04_20_13_22_10
953,113,3,2024-04-20 13:31:52,114,3,1,23,0.0,"(0.6293102842268754, 0.0)","(1.264482625299125, 0.0)","(1.195596175424127, -0.08289873696930172)",0.2155694186797939,95,1144,num_3_2024_04_20_13_22_10
954,114,3,2024-04-20 13:31:57,115,3,1,25,0.0,"(0.4020283263147373, 0.0)","(0.764462317892422, 0.0)","(0.8863118928198096, -0.06851342149933348)",0.2795811712939938,94,892,num_3_2024_04_20_13_22_10
955,115,3,2024-04-20 13:32:01,116,3,1,55,0.0,"(0.24581008506843918, 0.0)","(0.4207821871505667, 0.0)","(0.6957064628427302, -0.05412810602936524)",0.5604041728152528,88,1286,num_3_2024_04_20_13_22_10
956,116,3,2024-04-20 13:32:06,117,3,1,56,0.0,"(0.3904836723955539, 0.0)","(0.7390640792702179, 0.0)","(0.9294678392297143, -0.06851342149933348)",0.4047106656971564,91,1034,num_3_2024_04_20_13_22_10
957,117,3,2024-04-20 13:32:11,118,3,1,56,0.0,"(0.3904836723955539, 0.0)","(0.7390640792702179, 0.0)","(0.9222751814947302, -0.09009139470428584)",0.4083271599004118,91,1196,num_3_2024_04_20_13_22_10
958,118,3,2024-04-20 13:32:15,119,3,-1,85,0.0,"(1.056178868588949, 0.0)","(0.5235935108956877, 0.0)","(0.8287706309399365, -0.04693544829438112)",0.6175306013635158,87,1103,num_3_2024_04_20_13_22_10
959,119,3,2024-04-20 13:32:20,120,3,1,51,0.0,"(0.45861780985567396, 0.0)","(0.8889591816824819, 0.0)","(1.350238316726286, -0.04333911942688906)",0.9266212164621704,81,985,num_3_2024_04_20_13_22_10
960,0,3,2024-04-20 15:28:24,1,1,-1,97,76.1255706875216,"(1.1817790566203854, 0.6262936014827899)","(0.7999139245648489, 1.0016966971885872)","(0.5626422947455239, 0.5500551437093015)",1.0203488014327282,79,849,num_3_2024_04_20_15_27_02
961,1,3,2024-04-20 15:28:29,2,1,-1,30,60.19613751582618,"(1.0048188092154569, 0.467037044998315)","(0.4106013802740045, 0.5876296503289513)","(0.3252845894910476, 0.7154862716139365)",0.3074167880641197,93,838,num_3_2024_04_20_15_27_02
962,2,3,2024-04-20 15:28:33,3,1,1,44,65.93355606006597,"(0.5575932406633293, 0.527585246610669)","(1.1067051294593242, 0.7450549745210718)","(1.3790089476662224, 0.8629357551811112)",0.5934483898674788,88,1636,num_3_2024_04_20_15_27_02
963,3,3,2024-04-20 15:28:38,4,1,1,15,43.82025240032325,"(0.6631209878097226, 0.26369470506757486)","(1.338866173181389, 0.0589395665090271)","(1.6703115859330795, 0.2623488343099365)",0.777769610775429,84,703,num_3_2024_04_20_15_27_02
964,4,3,2024-04-20 15:28:42,5,1,1,97,53.023882232866825,"(0.6158873366811949, 0.42167909350320265)","(1.2349521406986286, 0.4696989764416597)","(1.4041832497386668, 0.7730275334938096)",0.6946866395440772,86,871,num_3_2024_04_20_15_27_02
965,5,3,2024-04-20 15:28:47,6,1,1,0,56.02754573382304,"(0.5980271606392437, 0.4610376763826187)","(1.1956597534063358, 0.5720312919281425)","(1.472513498221016, 0.9959999232783175)",1.0127139702538968,79,1578,num_3_2024_04_20_15_27_02
966,6,3,2024-04-20 15:28:52,7,1,1,98,65.6372021634715,"(0.5180005643671062, 0.5717181729883813)","(1.0196012416076337, 0.8598005831031243)","(1.3178713569188574, 1.0966971315680953)",0.761800594282748,84,2304,num_3_2024_04_20_15_27_02
967,7,3,2024-04-20 15:28:58,8,1,-1,28,74.65416294859408,"(1.2968155586392258, 0.6251953499024551)","(1.0529942290062968, 0.9988412430797169)","(0.8395596175424127, 1.1146787759055556)",0.4856857724163492,90,786,num_3_2024_04_20_15_27_02
968,8,3,2024-04-20 15:29:02,9,1,-1,80,60.20285439972295,"(1.0416804252613296, 0.5270488954522503)","(0.49169693557492566, 0.743660461509184)","(0.5662386236130159, 1.0679265006281589)",0.6654469997872904,86,1044,num_3_2024_04_20_15_27_02
969,9,3,2024-04-20 15:29:07,10,1,-1,72,56.692613006717934,"(0.9693023245612411, 0.382797650646159)","(0.3324651140347294, 0.3686072250133481)","(0.030385622356698335, 0.2695414920449206)",0.6358177057648816,87,630,num_3_2024_04_20_15_27_02
970,10,3,2024-04-20 15:29:11,11,1,-1,43,60.256455799362826,"(1.0236639291355314, 0.5004225044719279)","(0.4520606440981679, 0.6744318449603466)","(0.25695434100869835, 0.8845137283860636)",0.5734138723433067,88,1545,num_3_2024_04_20_15_27_02
971,11,3,2024-04-20 15:29:16,12,1,1,91,74.89338763924692,"(0.33083639112324503, 0.6294481185316996)","(0.6078400604711391, 1.009898441515752)","(0.796403671132508, 1.1074861181705715)",0.4246390933512265,91,735,num_3_2024_04_20_15_27_02
972,12,3,2024-04-20 15:29:21,13,1,-1,15,65.01493256811065,"(1.0209693906982251, 0.4960234717363794)","(0.44613265953609416, 0.6629943598479188)","(0.3828258513709206, 0.8161834799037143)",0.331509628599418,93,966,num_3_2024_04_20_15_27_02
973,13,3,2024-04-20 15:29:25,14,1,1,30,68.94005943575064,"(0.5220630226055926, 0.5679378016733965)","(1.028538649732304, 0.8499716176841641)","(1.2855043971114286, 0.8593394263136191)",0.5142728892898408,89,923,num_3_2024_04_20_15_27_02
974,14,3,2024-04-20 15:29:30,15,1,-1,44,74.78435446967508,"(1.1916137032805636, 0.6283955612965216)","(0.8215501472172402, 1.0071617927042895)","(0.569834952480508, 0.9852109366758414)",0.5053409911801443,89,714,num_3_2024_04_20_15_27_02
975,15,3,2024-04-20 15:29:34,16,1,1,28,73.67250536004248,"(0.4595854611807537, 0.6112530642691176)","(0.8910880145976584, 0.9625913004330391)","(1.0913026382668571, 0.9348623325309524)",0.4042513633466872,91,858,num_3_2024_04_20_15_27_02
976,16,3,2024-04-20 15:29:38,17,1,-1,0,81.23178938945031,"(1.3967656673575135, 0.5885058486877761)","(1.2728844681865301, 0.9034485399215517)","(1.1452475712792383, 1.136256749110508)",0.531002221155021,89,1184,num_3_2024_04_20_15_27_02
977,17,3,2024-04-20 15:29:43,18,1,1,80,40.470886184378095,"(0.661683211858226, 0.2703813239606043)","(1.3357030660880982, 0.0763247756309049)","(1.472513498221016, 0.5068991972993968)",0.9035738529540394,81,863,num_3_2024_04_20_15_27_02
978,18,3,2024-04-20 15:29:48,19,1,1,24,49.3727133106152,"(0.6515707252630268, 0.3128954691943715)","(1.3134555955786582, 0.18686155323869902)","(1.468917169353524, 0.3234864250573015)",0.413930702026354,91,396,num_3_2024_04_20_15_27_02
979,19,3,2024-04-20 15:29:52,20,1,-1,91,74.53757117031896,"(1.172989649037128, 0.6240017943303379)","(0.7805772278816829, 0.9957379985922111)","(0.6273762143603809, 0.8161834799037143)",0.4720609101605932,90,756,num_3_2024_04_20_15_27_02
980,20,3,2024-04-20 15:29:56,21,1,1,28,73.67250536004248,"(0.4595854611807537, 0.6112530642691176)","(0.8910880145976584, 0.9625913004330391)","(1.026568718652, 0.9600366346033969)",0.2710095753921713,94,689,num_3_2024_04_20_15_27_02
981,21,3,2024-04-20 15:30:00,22,1,1,95,56.93244316311974,"(0.6228494320757723, 0.40410277368544856)","(1.2502687505666992, 0.42400054491549866)","(1.4221648940761271, 0.5716331169142539)",0.453182790795862,90,715,num_3_2024_04_20_15_27_02
982,22,3,2024-04-20 15:30:05,23,1,1,56,80.76861178506107,"(0.3272821502391305, 0.6289641272055518)","(0.6000207305260877, 1.0086400640677688)","(0.8323669598074286, 1.0067889098807936)",0.4647072068865787,90,914,num_3_2024_04_20_15_27_02
983,23,3,2024-04-20 15:30:09,24,1,-1,47,71.6633061628839,"(1.2149319079248189, 0.6315496919493817)","(0.8728501974346016, 1.0153625324017264)","(0.7712293690600636, 0.8773210706510794)",0.3428249577949809,93,1117,num_3_2024_04_20_15_27_02
984,24,3,2024-04-20 15:30:14,25,1,-1,98,54.84891967849919,"(1.0049906632006957, 0.4673710212412807)","(0.41097945904153094, 0.5884979885606632)","(0.5230826772031111, 0.7118899427464445)",0.3334228899159072,93,718,num_3_2024_04_20_15_27_02
985,25,3,2024-04-20 15:30:18,26,1,-1,1,54.26849581059946,"(0.9774463492911031, 0.4052151577862262)","(0.3503819684404276, 0.4268927435775218)","(0.18143143479136503, 0.5824221035167301)",0.4592762333210933,90,1229,num_3_2024_04_20_15_27_02
986,26,3,2024-04-20 15:30:23,27,1,-1,95,75.96562976534065,"(1.2306117573991755, 0.6323233787191815)","(0.9073458662781877, 1.0173741180032052)","(0.796403671132508, 0.9744219500733652)",0.2379332628584348,95,1147,num_3_2024_04_20_15_27_02
987,27,3,2024-04-20 15:30:28,28,1,1,95,56.93244316311974,"(0.6228494320757723, 0.40410277368544856)","(1.2502687505666992, 0.42400054491549866)","(1.3214676857863494, 0.6111927344566667)",0.4005506419998775,91,581,num_3_2024_04_20_15_27_02
988,28,3,2024-04-20 15:30:32,29,1,-1,56,75.97327272029341,"(1.1945428763718875, 0.6289303866382652)","(0.8279943280181528, 1.008552338592823)","(0.8755229062173334, 0.8341651242411746)",0.361496148112056,92,514,num_3_2024_04_20_15_27_02
989,29,3,2024-04-20 15:30:36,30,1,1,47,63.34112081189839,"(0.5701238036535399, 0.5097080557185747)","(1.1342723680377866, 0.6985742782016287)","(1.3394493301238097, 0.7226789293489206)",0.4131760882615643,91,1312,num_3_2024_04_20_15_27_02
990,30,3,2024-04-20 15:30:41,31,1,-1,37,56.73552777694291,"(1.0068104053676228, 0.47087166055569285)","(0.4149828918087698, 0.5975996507781363)","(0.5086973617331428, 0.6183853921916508)",0.1919838422296596,96,680,num_3_2024_04_20_15_27_02
991,31,3,2024-04-20 15:30:45,32,1,-1,24,56.86454742371848,"(0.9837963201930426, 0.4212594363685245)","(0.3643519044246934, 0.4686078678914969)","(0.3828258513709206, 0.6040000767216825)",0.2732935193354472,94,532,num_3_2024_04_20_15_27_02
992,32,3,2024-04-20 15:30:49,33,1,1,72,76.16887099085467,"(0.3623415255875831, 0.6317245732594727)","(0.6771513562926832, 1.0158172238079626)","(0.7748256979275556, 0.8773210706510794)",0.338948146199743,93,662,num_3_2024_04_20_15_27_02
993,33,3,2024-04-20 15:30:53,34,1,1,37,77.06041659149965,"(0.31519105686114635, 0.6269919600379952)","(0.5734203250945217, 1.00351242943212)","(0.6453578586978412, 0.9348623325309524)",0.1988752829837678,96,831,num_3_2024_04_20_15_27_02
994,34,3,2024-04-20 15:30:58,35,1,-1,27,53.74248033151303,"(0.9740744663495744, 0.39620004870484915)","(0.34296382596906333, 0.4034534599659403)","(0.44755977098577776, 0.6723303252040318)",0.577009810572411,88,750,num_3_2024_04_20_15_27_02
995,35,3,2024-04-20 15:31:02,36,1,1,43,49.32768126767717,"(0.6593722959791539, 0.28076242895013004)","(1.330619051154139, 0.1033156486036706)","(1.310678699183873, 0.21919288790003177)",0.2351608149640942,95,437,num_3_2024_04_20_15_27_02
996,36,3,2024-04-20 15:31:06,37,1,-1,28,74.65416294859408,"(1.2968155586392258, 0.6251953499024551)","(1.0529942290062968, 0.9988412430797169)","(0.9726237856396192, 0.9060917015910159)",0.2454537480937751,95,574,num_3_2024_04_20_15_27_02
997,37,3,2024-04-20 15:31:10,38,1,1,1,57.56946651450394,"(0.6165102972282168, 0.42016273754845757)","(1.236322653902076, 0.4657564509593235)","(1.3682199610637462, 0.47453223749196827)",0.264377866439432,94,715,num_3_2024_04_20_15_27_02
998,38,3,2024-04-20 15:31:15,39,1,-1,95,75.96562976534065,"(1.2306117573991755, 0.6323233787191815)","(0.9073458662781877, 1.0173741180032052)","(0.9042935371572699, 0.913284359326)",0.2082690046506316,95,658,num_3_2024_04_20_15_27_02
999,39,3,2024-04-20 15:31:19,40,1,1,27,45.60816409631441,"(0.6586717666638094, 0.2838249820064003)","(1.3290778866603794, 0.11127828654997485)","(1.3897979342686986, 0.3270827539247936)",0.4483681180480421,91,492,num_3_2024_04_20_15_27_02
1000,40,3,2024-04-20 15:31:31,41,2,1,95,19.537014847810184,"(0.655046506152738, 0.22786701386475183)","(1.3211023135360234, 0.5013074305024536)","(1.2063851620266033, 0.7766238623613017)",0.5965204522962241,88,795,num_3_2024_04_20_15_27_02
1001,41,3,2024-04-20 15:31:35,42,2,1,27,62.54260990798782,"(0.2959194866047882, 0.5671115893442105)","(0.5310228705305347, 1.2476454965572625)","(0.6022019122879365, 0.7874128489637778)",0.9314087092064592,81,1445,num_3_2024_04_20_15_27_02
1002,42,3,2024-04-20 15:31:40,43,2,1,43,32.432595077895904,"(0.6209035145079114, 0.29775749960883635)","(1.2459877319174057, 0.6550664991394411)","(0.9150825237597461, 0.6399633653966031)",0.6624993930101917,86,1463,num_3_2024_04_20_15_27_02
1003,43,3,2024-04-20 15:31:45,44,2,-1,98,65.637473807083,"(1.2976197073293991, 0.5648382220942225)","(1.0547633561246792, 1.2426440886072894)","(0.7244770937826667, 1.078715487230635)",0.7374594265209788,85,1028,num_3_2024_04_20_15_27_02
1004,44,3,2024-04-20 15:31:50,45,2,-1,28,67.40967142268063,"(1.2586986012172605, 0.5493392712572929)","(0.9691369226779735, 1.2085463967660446)","(0.7856146845300318, 1.0895044738331112)",0.4374992174182727,91,1709,num_3_2024_04_20_15_27_02
1005,45,3,2024-04-20 15:31:55,46,2,1,28,61.93882372468428,"(0.3222556389482854, 0.5573171726725186)","(0.5889624056862274, 1.2260977798795398)","(0.7604403824575874, 1.2908988904126668)",0.3666272245424533,92,700,num_3_2024_04_20_15_27_02
1006,46,3,2024-04-20 15:32:00,47,2,1,37,66.18673587916477,"(0.3846478489025936, 0.5281814102324374)","(0.7262252675857054, 1.161999102511362)","(0.9042935371572699, 1.1542383934479683)",0.3564746119059702,92,1041,num_3_2024_04_20_15_27_02
1007,47,3,2024-04-20 15:32:04,48,2,1,56,36.63990236279588,"(0.5567877390921908, 0.3890307975148559)","(1.1049330260028194, 0.8558677545326832)","(1.3358530012563177, 0.8845137283860636)",0.465379959985751,90,578,num_3_2024_04_20_15_27_02
1008,48,3,2024-04-20 15:32:08,49,2,1,91,31.432330537316837,"(0.6270742436812858, 0.286692765251934)","(1.259563336098828, 0.6307240835542551)","(1.2603300950389842, 0.8881100572535556)",0.5147742315866609,89,614,num_3_2024_04_20_15_27_02
1009,49,3,2024-04-20 15:32:13,50,2,1,28,61.93882372468428,"(0.3222556389482854, 0.5573171726725186)","(0.5889624056862274, 1.2260977798795398)","(0.9510458124346667, 1.2908988904126668)",0.7356726918103792,85,821,num_3_2024_04_20_15_27_02
1010,50,3,2024-04-20 15:32:17,51,2,-1,44,35.060715016321325,"(0.9974682647365599, 0.3278137505552754)","(0.39443018242043165, 0.7211902512216061)","(0.3180919317560635, 1.082311816098127)",0.7382040724172776,85,982,num_3_2024_04_20_15_27_02
1011,51,3,2024-04-20 15:32:22,52,2,1,0,58.99769908065564,"(0.34033576972933566, 0.5497624194036983)","(0.6287386934045394, 1.2094773226881361)","(1.0121834031820318, 1.2621282594727303)",0.7740851803274386,84,1146,num_3_2024_04_20_15_27_02
1012,52,3,2024-04-20 15:32:26,53,2,1,97,54.947869190362574,"(0.3815389503130539, 0.5298450900561635)","(0.7193856906887177, 1.1656591981235598)","(0.8431559464099048, 1.1074861181705715)",0.2735191651969185,94,1086,num_3_2024_04_20_15_27_02
1013,53,3,2024-04-20 15:32:31,54,2,-1,95,30.911705213260888,"(0.9775184908599597, 0.29497978338649933)","(0.35054067989191195, 0.6489555234502975)","(0.10950485744152375, 0.909688030458508)",0.7101540900822063,85,748,num_3_2024_04_20_15_27_02
1014,54,3,2024-04-20 15:32:35,55,2,1,24,66.83529213113579,"(0.41480943062599357, 0.5107788390183543)","(0.7925807473771854, 1.1237134458403792)","(1.022972389784508, 1.0535411851581906)",0.4816822814278833,90,1033,num_3_2024_04_20_15_27_02
1015,55,3,2024-04-20 15:32:40,56,2,-1,28,67.40967142268063,"(1.2586986012172605, 0.5493392712572929)","(0.9691369226779735, 1.2085463967660446)","(0.9042935371572699, 0.9888072655433334)",0.4582137075046902,90,1352,num_3_2024_04_20_15_27_02
1016,56,3,2024-04-20 15:32:45,57,2,-1,97,32.83063432652341,"(0.977318535549858, 0.29462533278768666)","(0.3501007782096882, 0.6481757321329109)","(0.235376367803746, 0.7406605736863809)",0.2947211309706959,94,839,num_3_2024_04_20_15_27_02
1017,57,3,2024-04-20 15:32:49,58,2,-1,15,43.049893894434575,"(1.0964886859144656, 0.4440479922316565)","(0.6122751090118244, 0.9769055829096444)","(0.6237798854928889, 1.0067889098807936)",0.0640428953981274,98,893,num_3_2024_04_20_15_27_02
1018,58,3,2024-04-20 15:32:54,59,2,-1,80,35.4644044046959,"(1.0028400271324802, 0.3359046909145016)","(0.4062480596914566, 0.7389903200119028)","(0.3252845894910476, 0.8593394263136191)",0.2900964728811044,94,848,num_3_2024_04_20_15_27_02
1019,59,3,2024-04-20 15:32:58,60,2,1,80,33.94442595432223,"(0.5787376266436154, 0.3616770449387665)","(1.153222778615953, 0.7956894988652857)","(1.1776145310866668, 0.9168806881934921)",0.2472428923902787,95,841,num_3_2024_04_20_15_27_02
1020,60,3,2024-04-20 15:33:03,61,2,1,47,39.267502256358185,"(0.5552204714963906, 0.39086355973741527)","(1.1014850372920606, 0.8598998314223134)","(1.2423484507015239, 0.9060917015910159)",0.2964873697616654,94,883,num_3_2024_04_20_15_27_02
1021,61,3,2024-04-20 15:33:07,62,2,-1,1,54.944582034032166,"(1.1706878425090814, 0.5015510970266901)","(0.7755132535199781, 1.1034124134587189)","(0.6237798854928889, 1.1470457357129842)",0.3157649871900853,93,592,num_3_2024_04_20_15_27_02
1022,62,3,2024-04-20 15:33:11,63,2,1,72,35.48309401228663,"(0.5766829223897028, 0.3643808330607041)","(1.1487024292573456, 0.8016378327335495)","(1.2315594640990477, 0.9600366346033969)",0.357521851956281,92,608,num_3_2024_04_20_15_27_02
1023,63,3,2024-04-20 15:33:15,64,2,1,15,23.380966316975726,"(0.660447911214693, 0.21423850917864318)","(1.3329854046723244, 0.4713247201930144)","(1.361027303328762, 0.5896147612517142)",0.2431368494813306,95,633,num_3_2024_04_20_15_27_02
1024,64,3,2024-04-20 15:33:20,65,2,-1,91,18.978687783434022,"(0.933689832864899, 0.19822410196395013)","(0.2541176323027787, 0.43609302432068997)","(0.3864221802384127, 0.6004037478541905)",0.4219123476389612,91,574,num_3_2024_04_20_15_27_02
1025,65,3,2024-04-20 15:33:24,66,2,1,30,34.99567354255641,"(0.5862468688005327, 0.35151668890918675)","(1.169743111361172, 0.7733367156002104)","(1.2423484507015239, 0.913284359326)",0.3153212855810922,93,749,num_3_2024_04_20_15_27_02
1026,66,3,2024-04-20 15:33:28,67,2,-1,95,30.911705213260888,"(0.9775184908599597, 0.29497978338649933)","(0.35054067989191195, 0.6489555234502975)","(0.2425690255387301, 0.6975046272764762)",0.2367690319791678,95,672,num_3_2024_04_20_15_27_02
1027,67,3,2024-04-20 15:33:32,68,2,1,95,19.537014847810184,"(0.655046506152738, 0.22786701386475183)","(1.3211023135360234, 0.5013074305024536)","(1.4221648940761271, 0.8269724665061905)",0.6819717321436137,86,1466,num_3_2024_04_20_15_27_02
1028,68,3,2024-04-20 15:33:37,69,2,-1,27,41.437161385112944,"(1.0264553305510544, 0.36845005908058814)","(0.45820172721231883, 0.8105901299772934)","(0.5015047039981587, 0.9456513191334286)",0.2836665127559777,94,2283,num_3_2024_04_20_15_27_02
